time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.3514	-6.63162	4.85531	2.30895	-0.557296	lidar	2.6754	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5179	-6.45471	4.85702	2.27571	-0.577811	radar	3.35823	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6286	-6.28976	4.82132	2.24019	-0.591003	lidar	6.53668	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.77	-6.09581	4.81995	2.2095	-0.590456	radar	0.363303	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.943	-5.91099	4.8311	2.1924	-0.574859	lidar	2.12871	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0734	-5.70554	4.83097	2.16321	-0.568933	radar	1.88019	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.208	-5.52852	4.81791	2.14142	-0.563763	lidar	0.725347	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3617	-5.34142	4.81872	2.13866	-0.512015	radar	1.29925	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4992	-5.1332	4.82584	2.11569	-0.508009	lidar	0.312038	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6342	-4.94617	4.81705	2.11351	-0.457013	radar	6.56116	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7521	-4.76458	4.79923	2.0946	-0.455213	lidar	1.12451	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8722	-4.55665	4.79924	2.07678	-0.442723	radar	0.177216	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9788	-4.33134	4.80531	2.04948	-0.447656	lidar	0.269241	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.085	-4.11239	4.8103	2.00136	-0.519406	radar	11.0222	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1673	-3.85546	4.82878	1.96355	-0.530222	lidar	1.83909	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2394	-3.62235	4.83129	1.90893	-0.598422	radar	3.43308	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2647	-3.36166	4.83427	1.85617	-0.62317	lidar	4.53048	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3136	-3.12207	4.83542	1.80964	-0.65617	radar	0.409165	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3375	-2.88075	4.82998	1.76563	-0.669224	lidar	1.40075	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3972	-2.65265	4.82699	1.74535	-0.644336	radar	1.46385	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4784	-2.46777	4.80102	1.73405	-0.626097	lidar	5.97603	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5344	-2.23239	4.80248	1.72096	-0.586653	radar	1.04646	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5857	-2.02253	4.78674	1.70071	-0.579399	lidar	1.57737	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6172	-1.78321	4.78633	1.68395	-0.545878	radar	2.01385	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6135	-1.5409	4.78401	1.64622	-0.557569	lidar	1.13584	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6101	-1.30504	4.78106	1.60221	-0.593372	radar	1.75101	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6127	-1.07691	4.77281	1.57244	-0.594695	lidar	0.232407	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6425	-0.845617	4.77108	1.55914	-0.569993	radar	5.23138	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.652	-0.606417	4.77368	1.53649	-0.563232	lidar	0.37357	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6384	-0.366756	4.7773	1.49716	-0.594335	radar	2.12878	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5906	-0.101798	4.79581	1.45738	-0.60278	lidar	2.33735	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5713	0.135322	4.79711	1.42815	-0.607946	radar	1.72902	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5472	0.400254	4.81933	1.40346	-0.598602	lidar	1.87182	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5355	0.637852	4.81722	1.39717	-0.551605	radar	1.75129	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5291	0.900715	4.83763	1.38507	-0.531892	lidar	3.44991	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4919	1.14919	4.8414	1.38083	-0.473699	radar	7.17691	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4364	1.39101	4.84534	1.35482	-0.475776	lidar	0.124917	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.397	1.6177	4.83565	1.34332	-0.45012	radar	7.90754	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3427	1.84428	4.82916	1.32128	-0.450306	lidar	0.149359	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2739	2.07425	4.82865	1.29072	-0.469243	radar	0.278567	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2108	2.28873	4.81529	1.26826	-0.469491	lidar	0.636475	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1478	2.51974	4.8132	1.25874	-0.43657	radar	0.65355	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0709	2.75612	4.81965	1.23746	-0.435342	lidar	0.136134	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9748	2.97629	4.82154	1.19101	-0.496752	radar	3.0626	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8777	3.22998	4.846	1.1677	-0.492742	lidar	1.96093	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7954	3.45554	4.84692	1.14713	-0.491704	radar	2.14453	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6884	3.6689	4.84317	1.12012	-0.494759	lidar	0.085755	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5712	3.87805	4.84048	1.08794	-0.509214	radar	1.08136	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4999	4.08205	4.82417	1.07648	-0.49534	lidar	3.58004	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.376	4.28729	4.82226	1.04687	-0.503795	radar	0.608662	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2182	4.4953	4.83184	1.0099	-0.515939	lidar	2.07289	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0677	4.69372	4.83054	0.987612	-0.492312	radar	8.97391	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9479	4.89428	4.82658	0.968356	-0.486731	lidar	0.412172	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7917	5.0854	4.82726	0.938339	-0.490894	radar	2.32061	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6272	5.28678	4.83968	0.909047	-0.494886	lidar	1.00004	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4556	5.4616	4.84121	0.862437	-0.541215	radar	0.927113	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2688	5.63391	4.84457	0.824708	-0.552862	lidar	1.25347	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.1018	5.7987	4.8402	0.787588	-0.576543	radar	3.09939	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9262	5.96331	4.83835	0.756941	-0.57884	lidar	0.0271926	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7812	6.15813	4.83313	0.773895	-0.4775	radar	4.86149	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6113	6.3201	4.82804	0.750197	-0.477931	lidar	0.108132	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4604	6.50288	4.82397	0.751477	-0.429183	radar	1.79048	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2501	6.69272	4.85572	0.728191	-0.42773	lidar	4.38588	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0527	6.83833	4.85238	0.703282	-0.424032	radar	5.48459	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8453	7.00121	4.86736	0.67857	-0.426536	lidar	1.27668	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6336	7.13254	4.86908	0.639134	-0.458936	radar	1.62616	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4474	7.28462	4.86896	0.62177	-0.452571	lidar	0.248011	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2221	7.39888	4.87681	0.564644	-0.526373	radar	2.81397	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0425	7.56298	4.88183	0.556777	-0.504698	lidar	2.20359	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8604	7.73071	4.88249	0.566939	-0.436818	radar	5.77177	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6545	7.875	4.88995	0.550514	-0.42976	lidar	0.234595	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4615	8.01312	4.88483	0.541955	-0.40695	radar	1.45222	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2228	8.07242	4.86892	0.493379	-0.44122	lidar	4.26536	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0307	8.23361	4.86867	0.516083	-0.349886	radar	6.23752	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.851	8.38924	4.86683	0.518843	-0.326308	lidar	2.93538	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6145	8.48917	4.87801	0.477372	-0.377192	radar	4.62681	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3758	8.61355	4.8979	0.459093	-0.375038	lidar	1.68075	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1744	8.75036	4.89347	0.470552	-0.314026	radar	1.56534	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.969	8.8632	4.88666	0.45887	-0.309812	lidar	0.451828	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7648	8.99198	4.88164	0.467485	-0.260169	radar	1.18201	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5366	9.07158	4.87551	0.442213	-0.274736	lidar	0.759458	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3013	9.17113	4.88601	0.417944	-0.297448	radar	4.49957	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0281	9.24612	4.90925	0.385626	-0.316427	lidar	6.3796	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8071	9.33347	4.90454	0.366827	-0.325405	radar	1.60721	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5601	9.42768	4.91962	0.350457	-0.32465	lidar	1.01645	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.298	9.44963	4.92522	0.285148	-0.416926	radar	6.14406	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0296	9.55777	4.96214	0.274973	-0.40188	lidar	4.81846	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.789	9.64234	4.96485	0.274351	-0.358611	radar	3.00314	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.5271	9.74376	4.993	0.267476	-0.343287	lidar	2.74118	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2851	9.81055	4.99583	0.248476	-0.350004	radar	0.620704	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-17.0262	9.93013	5.02652	0.252879	-0.321692	lidar	3.58364	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7779	9.98616	5.02938	0.232093	-0.330632	radar	0.24629	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.5317	10.1017	5.04784	0.239284	-0.301367	lidar	2.47591	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2827	10.1575	5.05195	0.217579	-0.31787	radar	0.863944	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-16.0325	10.2042	5.05288	0.199007	-0.320959	lidar	0.0580879	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7873	10.2652	5.05249	0.193029	-0.301494	radar	0.224386	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.543	10.2844	5.04275	0.167368	-0.314506	lidar	0.543126	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2665	10.2861	5.0617	0.11515	-0.387254	radar	8.96902	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-15.0052	10.3492	5.07742	0.10972	-0.369807	lidar	1.11121	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7553	10.3908	5.07007	0.117908	-0.305396	radar	6.20759	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4945	10.3745	5.06785	0.0838122	-0.328081	lidar	1.69342	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.2367	10.3979	5.07146	0.0716062	-0.318246	radar	0.814376	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.957	10.5371	5.11393	0.105462	-0.255444	lidar	10.5603	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.7026	10.599	5.11411	0.123452	-0.193115	radar	2.07466	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.4392	10.6128	5.11871	0.106455	-0.201665	lidar	0.557686	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.18	10.6336	5.12292	0.0905566	-0.214074	radar	0.470239	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.9239	10.7347	5.13628	0.112055	-0.17565	lidar	4.38985	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6644	10.7809	5.14151	0.11363	-0.158312	radar	1.66181	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.4076	10.7655	5.13604	0.0882249	-0.178809	lidar	1.44985	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.15	10.8037	5.13765	0.092987	-0.15088	radar	0.602034	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.897	10.8746	5.14264	0.104656	-0.128421	lidar	1.87624	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.6274	10.8892	5.15241	0.0906494	-0.140976	radar	3.23912	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3804	10.9165	5.14586	0.0860341	-0.138185	lidar	0.308394	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1181	10.8416	5.14841	0.000809737	-0.297107	radar	10.0671	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.8326	10.8113	5.16655	-0.0263908	-0.311013	lidar	3.58236	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5768	10.8071	5.16509	-0.0389764	-0.305752	radar	0.0830599	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3288	10.8099	5.15904	-0.0481431	-0.29876	lidar	0.590434	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0728	10.8726	5.15432	-0.00219721	-0.176605	radar	6.70274	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.81264	10.9193	5.16067	0.00853991	-0.152795	lidar	1.91656	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56664	10.9082	5.14984	-0.00186257	-0.152951	radar	3.82543	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30632	10.9332	5.15434	0.000989435	-0.140452	lidar	0.577996	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.05112	10.919	5.15019	-0.00668649	-0.133355	radar	2.71138	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79002	10.9476	5.15545	-0.00111795	-0.119042	lidar	0.843634	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.53752	10.9107	5.14888	-0.0206205	-0.133911	radar	6.62406	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.32678	10.849	5.10886	-0.0483724	-0.158362	lidar	6.53822	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.06905	10.8674	5.11006	-0.0336075	-0.114515	radar	1.24997	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.775	10.8919	5.1425	-0.0264097	-0.0992541	lidar	4.02525	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51158	10.8939	5.14555	-0.0168413	-0.063764	radar	1.98629	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24394	10.877	5.15325	-0.0248284	-0.0693025	lidar	0.586592	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99441	10.9161	5.14519	0.00839652	0.00543327	radar	3.47804	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
